,gloss,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
19357,forgive,"[77, 13, 560, 480]",25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468513504.2992.mp4,0,22976
19358,forgive,"[67, 11, 259, 240]",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/f/forgive.mp4,0,22977
19359,forgive,"[78, 12, 237, 192]",25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6961.mp4,0,22978
19360,forgive,"[228, 42, 502, 400]",25,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/repent.mp4,0,22980
19361,former,"[0, 0, 360, 240]",25,2722,2656,0,9,asl5200,test,https://www.youtube.com/watch?v=lWaQxL25Aew,0,23029
19362,former,"[161, 50, 527, 400]",25,-1,1,1,12,aslsearch,val,http://www.aslsearch.com/signs/videos/former.mp4,0,23038
19363,former,"[141, 28, 499, 370]",25,-1,1,2,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FORMER-1496.mp4,0,65764
19364,former,"[50, 12, 263, 240]",25,-1,1,3,33,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/96391.mp4,0,23030
19365,former,"[62, 11, 551, 480]",25,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468513642.1469.mp4,0,23031
19366,former,"[166, 0, 526, 360]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/f/former-past.mp4,0,23034
19367,former,"[38, 6, 228, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1588.mp4,0,23035
19368,freeway,"[351, 31, 977, 720]",25,-1,1,1,5,aslu,test,https://www.youtube.com/watch?v=gcuunXUlY3U,0,23432
19369,freeway,"[175, 51, 549, 400]",25,-1,1,4,12,aslsearch,val,http://www.aslsearch.com/signs/videos/freeway.mp4,0,23434
19370,freeway,"[78, 10, 538, 480]",25,-1,1,5,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468580990.8981.mp4,0,23425
19371,freeway,"[37, 11, 273, 240]",25,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/f/freeway.mp4,0,23426
19372,freeway,"[73, 10, 208, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5952.mp4,0,23427
19373,freeway,"[69, 6, 202, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5954.mp4,0,23428
19374,freeway,"[331, 30, 944, 720]",25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=7Fe_qG-QZF0,0,23431
19375,from now on,"[711, 138, 1580, 1066]",25,-1,1,0,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20From%20Now%20On-4d5kwJmb8sk.mp4,0,23646
19376,from now on,"[419, 74, 1602, 1080]",25,-1,1,1,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20From%20Now%20On-Mb5K3HDhgwg.mp4,0,23647
19377,from now on,"[715, 74, 1628, 1080]",25,-1,1,2,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20From%20Now%20On-QTxAsxYyP9k.mp4,0,23648
19378,from now on,"[57, 0, 625, 480]",25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/f/from-now-on.mp4,0,23649
19379,from now on,"[63, 11, 211, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9722.mp4,0,23650
19380,from now on,"[274, 25, 936, 720]",25,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=rIE6pSjWh6A,0,23651
19381,from now on,"[177, 51, 563, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/from-now-on.mp4,0,23652
19382,g,"[0, 0, 360, 240]",25,23,1,0,9,asl5200,test,https://www.youtube.com/watch?v=YdHKN_wHZqo,0,23959
19383,g,"[202, 35, 515, 370]",25,-1,1,1,96,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-G-1670.mp4,0,66045
19384,g,"[127, 33, 566, 480]",25,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1528811214.4928.mp4,0,24523
19385,g,"[122, 11, 465, 360]",25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/g/g-abc.mp4,0,24524
19386,g,"[84, 11, 218, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/10/10006.mp4,0,24525
19387,g,"[10, 10, 228, 240]",25,-1,1,5,30,aslpro,train,http://www.aslpro.com//main/g/g.swf,0,24526
19388,g,"[167, 51, 535, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/g.mp4,0,24527
19389,gang,"[0, 0, 360, 240]",25,249,170,0,9,asl5200,test,https://www.youtube.com/watch?v=YdHKN_wHZqo,0,24042
19390,gang,"[50, 38, 236, 240]",25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/93075.mp4,0,24043
19391,gang,"[25, 15, 559, 480]",25,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468514961.8665.mp4,0,24044
19392,gang,"[14, 0, 318, 240]",25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/g/gang.mp4,0,24045
19393,gang,"[44, 8, 222, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1607.mp4,0,24046
19394,gang,"[0, 16, 221, 240]",25,-1,1,5,83,aslpro,train,http://www.aslpro.com/main/g/gang.swf,0,24047
19395,gang,"[128, 52, 533, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/gang.mp4,0,24048
19396,gay,"[155, 39, 470, 370]",25,-1,1,0,106,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GA/GAY-1511.mp4,0,65804
19397,gay,"[348, 50, 903, 720]",25,-1,1,3,5,aslu,val,https://www.youtube.com/watch?v=OtKDD4sDj-4,0,24199
19398,gay,"[89, 20, 366, 360]",25,-1,1,6,109,asllex,train,https://youtu.be/IZGrX2xbdac,0,67704
19399,gay,"[16, 9, 213, 240]",25,-1,1,7,72,aslpro,train,http://www.aslpro.com//main/g/gay_homosexual.swf,0,24201
19400,gay,"[232, 41, 481, 400]",25,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/gay2.mp4,0,24203
19401,gay,"[83, 11, 221, 192]",25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14762.mp4,0,24194
19402,gay,"[84, 9, 221, 192]",25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14764.mp4,0,24195
19403,geometry,"[60, 41, 243, 240]",25,-1,1,0,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/93079.mp4,0,24343
19404,geometry,"[660, 71, 1572, 1080]",25,-1,1,1,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Geometry-g8GwsH1KtfY.mp4,0,24344
19405,geometry,"[119, 12, 539, 480]",25,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468515529.3008.mp4,0,24345
19406,geometry,"[57, 8, 266, 240]",25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/g/geometry.mp4,0,24346
19407,geometry,"[94, 18, 208, 192]",25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22138.mp4,0,24347
19408,geometry,"[27, 9, 207, 240]",25,-1,1,5,24,aslpro,train,http://www.aslpro.com/main/g/geometry.swf,0,24348
19409,geometry,"[225, 41, 479, 400]",25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/geometry.mp4,0,24349
19410,get up,"[157, 16, 475, 370]",25,-1,1,0,94,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GE/GET-UP-143.mp4,0,65814
19411,get up,"[505, 58, 1501, 1080]",25,-1,1,1,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Get%20Up-L1uby3wGuKA.mp4,0,24498
19412,get up,"[551, 69, 1573, 1080]",25,-1,1,2,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Get%20Up-ZSKijmbRn0k.mp4,0,24499
19413,get up,"[83, 9, 571, 480]",25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468515676.809.mp4,0,24500
19414,get up,"[47, 8, 249, 240]",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/g/get-up.mp4,0,24501
19415,get up,"[79, 18, 204, 192]",25,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23326.mp4,0,24502
19416,get up,"[177, 43, 482, 400]",25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/get-up.mp4,0,24503
19417,gift,"[0, 0, 360, 240]",25,669,627,0,9,asl5200,test,https://www.youtube.com/watch?v=YdHKN_wHZqo,0,24539
19418,gift,"[68, 0, 247, 240]",25,-1,1,1,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/456444.mp4,0,24547
19419,gift,"[430, 60, 803, 720]",25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/gift.mp4,0,24548
19420,gift,"[51, 22, 261, 240]",25,-1,1,5,20,handspeak,train,https://www.handspeak.com/word/g/gift.mp4,0,24551
19421,gift,"[87, 17, 209, 192]",25,-1,1,7,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23781.mp4,0,24553
19422,gift,"[28, 0, 240, 240]",25,-1,1,8,54,aslpro,train,http://www.aslpro.com/main/g/gift.swf,0,24554
19423,gift,"[184, 62, 553, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/gift.mp4,0,24555
19424,grab,"[0, 0, 360, 240]",25,1519,1477,0,9,asl5200,test,https://www.youtube.com/watch?v=YdHKN_wHZqo,0,25270
19425,grab,"[124, 35, 484, 370]",25,-1,1,1,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRAB-1867.mp4,0,65841
19426,grab,"[88, 0, 541, 480]",25,-1,1,2,20,handspeak,train,https://www.handspeak.com/word/g/grab.mp4,0,25278
19427,grab,"[45, 10, 220, 192]",25,-1,1,3,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24286.mp4,0,25279
19428,grab,"[68, 15, 218, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6203.mp4,0,25280
19429,grab,"[2, 10, 236, 240]",25,-1,1,5,25,aslpro,train,http://www.aslpro.com/main/g/grab.swf,0,25281
19430,grab,"[150, 66, 548, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/grab.mp4,0,25282
19431,graduation,"[53, 3, 254, 240]",25,-1,1,0,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/58511.mp4,0,25350
19432,graduation,"[405, 23, 1159, 720]",25,-1,1,1,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Graduation.mp4,0,25351
19433,graduation,"[57, 0, 267, 240]",25,-1,1,2,14,handspeak,train,https://www.handspeak.com/word/g/graduation.mp4,0,25352
19434,graduation,"[74, 15, 214, 192]",25,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6256.mp4,0,25353
19435,graduation,"[63, 11, 212, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8864.mp4,0,25354
19436,graduation,"[73, 1, 275, 240]",25,-1,1,5,72,aslpro,train,http://www.aslpro.com/main/g/graduation.swf,0,25355
19437,graduation,"[175, 60, 532, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/graduate.mp4,0,25356
19438,grateful,"[0, 0, 360, 240]",25,1882,1826,0,9,asl5200,test,https://www.youtube.com/watch?v=YdHKN_wHZqo,0,25521
19439,grateful,"[58, 0, 265, 240]",25,-1,1,1,28,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/486572.mp4,0,25522
19440,grateful,"[744, 145, 1481, 1080]",25,-1,1,3,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grateful-676G9Z0wQqQ.mp4,0,25524
19441,grateful,"[84, 2, 237, 192]",25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6091.mp4,0,25526
19442,grateful,"[83, 7, 230, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6092.mp4,0,25527
19443,grateful,"[87, 15, 207, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6552.mp4,0,25528
19444,grateful,"[17, 18, 215, 240]",25,-1,1,8,72,aslpro,train,http://www.aslpro.com/main/g/grateful.swf,0,25529
19445,grey,"[334, 3, 916, 720]",25,61,1,1,115,lillybauer,test,https://www.youtube.com/watch?v=gtI2Ha3fKX8,0,68502
19446,grey,"[185, 0, 665, 480]",25,-1,1,2,111,valencia-asl,val,https://www.youtube.com/watch?v=X65eLJc9_OM,0,68062
19447,grey,"[94, 10, 554, 480]",25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468550615.6627.mp4,0,25714
19448,grey,"[307, 11, 944, 720]",25,-1,1,4,47,scott,train,https://www.youtube.com/watch?v=DCfZax-zBWk,0,25715
19449,grey,"[302, 42, 990, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=KYd1QImWeTw,0,25717
19450,grey,"[304, 71, 956, 720]",25,-1,1,8,68,nabboud,train,https://www.youtube.com/watch?v=vI_EiEt5Yg0,0,25719
19451,grey,"[172, 56, 524, 400]",25,-1,1,10,12,aslsearch,train,http://www.aslsearch.com/signs/videos/gray.mp4,0,25721
19452,gymnastics,"[416, 55, 850, 720]",25,-1,1,1,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/gymnastics.mp4,0,26062
19453,gymnastics,"[566, 133, 1589, 1080]",25,-1,1,2,45,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Gymnastics-0fESuP0TDaM.mp4,0,26063
19454,gymnastics,"[78, 14, 278, 240]",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/g/gymnastics2.mp4,0,26065
19455,gymnastics,"[49, 9, 254, 240]",25,-1,1,5,14,handspeak,train,https://www.handspeak.com/word/g/gymnastics.mp4,0,26066
19456,gymnastics,"[61, 15, 214, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6814.mp4,0,26067
19457,gymnastics,"[335, 40, 1054, 720]",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=Px0zcwM6mIo,0,26068
19458,gymnastics,"[179, 61, 546, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/gymnastics.mp4,0,26069
19459,h,"[0, 0, 360, 240]",25,23,1,0,9,asl5200,test,https://www.youtube.com/watch?v=SiBub8VD5wo,0,26074
19460,h,"[85, 10, 218, 192]",25,-1,1,1,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/10/10007.mp4,0,27357
19461,h,"[202, 35, 507, 370]",25,-1,1,2,96,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-H-1669.mp4,0,66046
19462,h,"[7, 11, 227, 240]",25,-1,1,3,30,aslpro,train,http://www.aslpro.com//main/h/h.swf,0,27358
19463,h,"[114, 31, 566, 480]",25,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1528811271.9748.mp4,0,27355
19464,h,"[173, 54, 550, 400]",25,-1,1,5,12,aslsearch,train,http://www.aslsearch.com/signs/videos/h.mp4,0,27359
19465,h,"[106, 12, 459, 360]",25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/h/h-abc.mp4,0,27356
19466,hang up,"[96, 35, 495, 370]",25,-1,1,0,106,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HA/HANG-UP-1841.mp4,0,65877
19467,hang up,"[186, 53, 555, 400]",25,-1,1,1,12,aslsearch,val,http://www.aslsearch.com/signs/videos/hang-up.mp4,0,26472
19468,hang up,"[657, 155, 1512, 1080]",25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hang%20Up%202-6PICwxA_cbI.mp4,0,26463
19469,hang up,"[734, 149, 1590, 1080]",25,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hang%20Up-6VIqQw4CWYc.mp4,0,26464
19470,hang up,"[43, 6, 260, 240]",25,-1,1,5,14,handspeak,train,https://www.handspeak.com/word/h/hangup-on.mp4,0,26466
19471,hang up,"[15, 11, 258, 240]",25,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/h/hangup-phone2.mp4,0,26467
19472,hang up,"[49, 9, 254, 240]",25,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/h/hangup-phone.mp4,0,26468
19473,hanukkah,"[42, 47, 261, 240]",25,-1,1,0,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/93121.mp4,0,26483
19474,hanukkah,"[365, 26, 959, 720]",25,47,1,1,112,lillybauer,val,https://www.youtube.com/watch?v=usk0m_vrLHw,0,68948
19475,hanukkah,"[382, 51, 1054, 720]",25,-1,1,2,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hanukkah-Wnch9QVP3tU.mp4,0,26484
19476,hanukkah,"[40, 8, 579, 480]",25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468579500.5063.mp4,0,26485
19477,hanukkah,"[15, 1, 290, 240]",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/h/hannukhah.mp4,0,26486
19478,hanukkah,"[47, 13, 229, 192]",25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6815.mp4,0,26487
19479,hanukkah,"[307, 24, 1001, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=wXk1nupiUDg,0,26488
19480,heap,"[226, 30, 491, 370]",25,-1,1,0,91,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HEAP-1774.mp4,0,65883
19481,heap,"[363, 98, 1444, 1080]",25,-1,1,1,45,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Full%20Plate-BG4aE-0-2D8.mp4,0,26931
19482,heap,"[603, 64, 1623, 1080]",25,-1,1,2,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Heaping-BFtrZdxftYg.mp4,0,26932
19483,heap,"[74, 14, 235, 240]",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/h/heap.mp4,0,26934
19484,heap,"[59, 13, 219, 192]",25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1089.mp4,0,26935
19485,heap,"[8, 10, 231, 240]",25,-1,1,6,24,aslpro,train,http://www.aslpro.com/main/h/heap.swf,0,26936
19486,heap,"[194, 49, 552, 400]",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/amount2.mp4,0,26937
19487,heart attack,"[0, 0, 360, 240]",25,1166,1114,0,9,asl5200,test,https://www.youtube.com/watch?v=SiBub8VD5wo,0,27017
19488,heart attack,"[72, 43, 248, 240]",25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/91778.mp4,0,27018
19489,heart attack,"[692, 55, 1645, 1080]",25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Heart%20Attack-qZZoeMc4vTU.mp4,0,27019
19490,heart attack,"[88, 9, 545, 480]",25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468580472.2357.mp4,0,27020
19491,heart attack,"[107, 0, 571, 480]",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/h/heart-attack.mp4,0,27021
19492,heart attack,"[87, 14, 230, 192]",25,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23790.mp4,0,27022
19493,heart attack,"[190, 58, 564, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/heart-attack.mp4,0,27023
19494,hill,"[0, 0, 360, 240]",25,1763,1714,0,9,asl5200,test,https://www.youtube.com/watch?v=SiBub8VD5wo,0,27485
19495,hill,"[9, 10, 534, 480]",25,-1,1,1,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468581050.1002.mp4,0,27486
19496,hill,"[35, 21, 214, 192]",25,-1,1,2,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22631.mp4,0,27487
19497,hill,"[217, 88, 861, 720]",25,-1,1,4,65,nabboud,train,https://www.youtube.com/watch?v=p_SE8dzfXvg,0,27489
19498,hill,"[215, 13, 1069, 720]",25,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=xkUoWpkTPD8,0,27490
19499,hill,"[5, 17, 214, 240]",25,-1,1,6,24,aslpro,train,http://www.aslpro.com/main/h/hill.swf,0,27491
19500,hill,"[52, 48, 563, 400]",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/hill.mp4,0,27492
19501,holy,"[340, 46, 960, 720]",25,-1,1,1,5,aslu,test,https://www.youtube.com/watch?v=VMGhdLtTfmc,0,27752
19502,holy,"[71, 45, 254, 240]",25,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/93141.mp4,0,27744
19503,holy,"[183, 55, 550, 400]",25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/holy.mp4,0,27754
19504,holy,"[751, 74, 1593, 1080]",25,-1,1,5,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Holy-G1PXgE-qqb8.mp4,0,27745
19505,holy,"[69, 9, 541, 480]",25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468581544.6198.mp4,0,27746
19506,holy,"[20, 0, 245, 240]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/h/holy.mp4,0,27747
19507,holy,"[56, 12, 213, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14261.mp4,0,27748
19508,hop,"[0, 0, 360, 240]",25,2097,2051,0,9,asl5200,test,https://www.youtube.com/watch?v=SiBub8VD5wo,0,27915
19509,hop,"[28, 10, 550, 480]",25,-1,1,1,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468669834.1773.mp4,0,27940
19510,hop,"[102, 8, 485, 360]",25,-1,1,2,20,handspeak,train,https://www.handspeak.com/word/h/hop.mp4,0,27941
19511,hop,"[59, 22, 207, 192]",25,-1,1,3,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22210.mp4,0,27942
19512,hop,"[52, 16, 210, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/3/3564.mp4,0,27943
19513,hop,"[1, 13, 224, 240]",25,-1,1,5,24,aslpro,train,http://www.aslpro.com/main/h/hop.swf,0,27944
19514,hop,"[182, 56, 548, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/hop.mp4,0,27945
19515,host,"[0, 0, 360, 240]",25,2248,2212,0,9,asl5200,test,https://www.youtube.com/watch?v=SiBub8VD5wo,0,28050
19516,host,"[667, 57, 1605, 1080]",25,-1,1,6,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Adopt%2C%20Host-RVhtwm64uyk.mp4,0,28056
19517,host,"[66, 17, 220, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9094.mp4,0,28067
19518,host,"[256, 36, 521, 400]",25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/adopt.mp4,0,28069
19519,host,"[175, 0, 1385, 1079]",25,-1,1,11,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Host-379faVY_wzA.mp4,0,28057
19520,host,"[75, 22, 584, 480]",25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466170437.4315.mp4,0,28058
19521,host,"[29, 0, 320, 240]",25,-1,1,13,14,handspeak,train,https://www.handspeak.com/word/h/host-event.mp4,0,28059
19522,hot dog,"[619, 77, 1563, 1080]",25,-1,1,2,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot%20Dog-GRyHhWy9lqE.mp4,0,28085
19523,hot dog,"[65, 20, 229, 240]",25,-1,1,3,14,handspeak,val,https://www.handspeak.com/word/h/hot-dog2.mp4,0,28088
19524,hot dog,"[64, 23, 230, 240]",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/h/hot-dog.mp4,0,28089
19525,hot dog,"[189, 51, 542, 400]",25,-1,1,5,12,aslsearch,train,http://www.aslsearch.com/signs/videos/hot-dog2.mp4,0,28096
19526,hot dog,"[40, 0, 245, 240]",25,-1,1,6,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456598.mp4,0,28082
19527,hot dog,"[37, 7, 547, 480]",25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468638654.2517.mp4,0,28087
19528,hot dog,"[68, 14, 210, 192]",25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9071.mp4,0,28091
19529,human,"[0, 0, 360, 240]",25,2505,2456,0,9,asl5200,test,https://www.youtube.com/watch?v=SiBub8VD5wo,0,28285
19530,human,"[6, 4, 599, 480]",25,-1,1,1,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468639013.3764.mp4,0,28288
19531,human,"[131, 0, 519, 360]",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/h/human.mp4,0,28290
19532,human,"[65, 18, 218, 192]",25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22124.mp4,0,28291
19533,human,"[87, 22, 205, 192]",25,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22125.mp4,0,28292
19534,human,"[6, 10, 240, 240]",25,-1,1,8,24,aslpro,train,http://www.aslpro.com/main/h/human.swf,0,28295
19535,human,"[163, 50, 572, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/human.mp4,0,28296
19536,i,"[0, 0, 360, 240]",25,23,1,0,9,asl5200,test,https://www.youtube.com/watch?v=K1YuKDdDp_k,0,28557
19537,i,"[159, 14, 481, 370]",25,-1,1,2,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-I-495.mp4,0,66047
19538,i,"[162, 30, 572, 480]",25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1528811446.7425.mp4,0,28789
19539,i,"[126, 14, 464, 360]",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/i/i-abc.mp4,0,28790
19540,i,"[91, 8, 223, 192]",25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/10/10008.mp4,0,28791
